Lat,Lon,ANPP,MAT,MAP,SOL,PET,AI,STN,SOC,PH,BD,CN,SILT,CLAY,ELEV,ASP,SLOPE,Formation
39.76,108.64,94.1,6.42167,296,197026,1518,1949,0.518569,2.37223,7.43701,1.52276,4.57515,43.845,13.8373,1422,215.681,0.30879,"Temperate Grassland, Meadow & Shrubland"
39.32,108.2,103.6,7.08167,305,194497,1532,1993,0.494552,2.27126,7.50112,1.4951,4.59258,37.7846,22.8876,1430,83.7502,1.08933,Cool Semi-Desert Scrub & Grassland
39.15,107.93,88.6,6.89833,295,195919,1531,1924,0.52265,2.25098,7.5131,1.49492,4.312,33.1678,23.2016,1528,101.141,1.57201,Cool Semi-Desert Scrub & Grassland
39.21,107.91,99,7.10933,285,196658,1542,1847,0.483841,2.78344,7.53508,1.47396,5.74878,35.5069,23.3273,1445,279.778,1.56572,Cool Semi-Desert Scrub & Grassland
39.35,107.84,33.1,7.265,271,197062,1555,1741,0.397818,1.91642,7.61306,1.51842,4.81722,30.203,23.581,1357,43.9942,0.237228,Cool Semi-Desert Scrub & Grassland
39.25,107.52,35.6,7.59333,255,196791,1566,1626,0.388214,1.9331,7.65336,1.45386,4.9797,28.9984,23.3728,1361,217.58,0.47971,Cool Semi-Desert Scrub & Grassland
38.91,107.62,67,8.171,271,196325,1551,1749,0.351105,1.74502,7.72318,1.43046,4.97201,28.594,15.5792,1229,172.879,0.636956,Cool Semi-Desert Scrub & Grassland
39.86666667,111.95,30.6,3.98333,397,193336,1300,3052,0.56881,6.2519,7.3362,1.1806,10.991,31.666,19.862,1601,102.694,2.53082,"Temperate Grassland, Meadow & Shrubland"
39.1,-96.61,326.8142857,12.325,888,182089,1521,5836,0.896222,11.2892,6.27726,1.54696,12.5964,52.0296,36.8326,348,298.949,0.903652,"Temperate Grassland, Meadow & Shrubland"
39.1,-94.6,356.608,12.5833,1019,174303,1427,7137,0.72283,7.9891,6.4488,1.5708,11.053,47.489,25.421,257,289.062,1.38387,"Temperate Grassland, Meadow & Shrubland"
39.76666667,110.1333333,44.93,5.225,369,197875,1379,2675,0.51966,4.1592,7.2751,1.3012,8.0037,35.089,18.871,1529,219.328,0.943813,"Temperate Grassland, Meadow & Shrubland"
39.86666667,108.2833333,134.71,7.225,274,195847,1556,1759,0.42645,2.3466,7.6131,1.4928,5.5027,29.789,20.737,1283,331.881,0.27143,Cool Semi-Desert Scrub & Grassland
38.93333333,101.7166667,61.65,6.93333,153,195732,1594,959,0.41496,2.7708,7.6824,1.2933,6.6772,32.977,21.069,1534,19.9442,1.6965,"Alpine Scrub, Forb Meadow & Grassland"
39.09,-96.58,354,12.1693,892,182113,1510,5906,1.07243,15.0443,6.25624,1.62634,14.1576,49.1294,42.3603,401,230.879,1.06333,"Temperate Grassland, Meadow & Shrubland"
39.1,-94.6,315,12.5833,1019,174303,1427,7137,0.72283,7.9891,6.4488,1.5708,11.053,47.489,25.421,257,289.062,1.38387,"Temperate Grassland, Meadow & Shrubland"
39.1,-94.6,250,12.5833,1019,174303,1427,7137,0.72283,7.9891,6.4488,1.5708,11.053,47.489,25.421,257,289.062,1.38387,"Temperate Grassland, Meadow & Shrubland"
39.1,109.0333333,106.4713333,6.99167,350,195581,1487,2353,0.36643,3.8902,7.4986,1.3632,10.617,26.295,17.296,1310,19.9884,0.194547,Cool Semi-Desert Scrub & Grassland
39.78333333,-104.4333333,246,9.59167,384,198539,1775,2162,0.46504,4.3878,6.7198,1.5714,9.4352,28.279,22.813,1654,50.9269,0.354447,"Temperate Grassland, Meadow & Shrubland"
39.78333333,-102.9,442,9.74167,406,197605,1757,2310,0.47853,4.5119,7.0644,1.524,9.4286,33.986,22.636,1368,65.2277,0.202786,"Temperate Grassland, Meadow & Shrubland"
39.78333333,-99.81666667,422,10.975,575,189832,1664,3453,0.63048,5.3952,6.9464,1.4887,8.5574,48.378,21.719,728,21.915,0.375665,"Temperate Grassland, Meadow & Shrubland"
39.78333333,-96.71666667,674,11.6917,795,180416,1492,5325,0.69751,7.2255,6.0374,1.5315,10.359,51.612,31.391,392,38.0882,0.429762,"Temperate Grassland, Meadow & Shrubland"
38.86,-99.33,246,12.1783,582,192964,1757,3313,0.619761,6.5076,7.29683,1.48547,10.4988,50.4645,23.9151,614,72.2962,0.43432,"Temperate Grassland, Meadow & Shrubland"
39.09,-96.58,413,12.1693,892,182113,1510,5906,1.07243,15.0443,6.25624,1.62634,14.1576,49.1294,42.3603,401,230.879,1.06333,"Temperate Grassland, Meadow & Shrubland"
39.753064,-102.44873,191.781,10.3431,430,197058,1777,2417,0.47669,4.82232,7.03039,1.5212,10.1169,36.1267,18.0389,1222,10.9983,1.26811,"Temperate Grassland, Meadow & Shrubland"
39.085886,-99.166488,279.452,11.8845,601,191696,1708,3517,0.734033,6.63851,7.15771,1.59312,9.04661,56.2737,24.1375,608,102.459,1.37401,"Temperate Grassland, Meadow & Shrubland"
39.070607,-96.58334,463.014,12.0965,891,182028,1504,5924,0.985839,11.4496,6.15622,1.5434,11.5945,51.3681,37.701,417,105.042,0.732617,"Temperate Grassland, Meadow & Shrubland"
39.045312,-95.204899,509.589,12.548,994,178849,1469,6763,0.776194,8.31266,5.92182,1.61148,10.7626,51.766,23.3014,313,222.433,1.2834,"Temperate Grassland, Meadow & Shrubland"
38.88333333,-99.38333333,300,11.975,577,193132,1744,3306,0.63363,6.0946,7.2705,1.4993,9.6184,47.86,22.486,638,37.7088,1.01601,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,425,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,571.1887692,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,633.3456667,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,461.4,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,454.8,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,462.5,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,638.503,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,508.64625,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,452.6095,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,642.086,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,586.076,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,376.639,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,396.802,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,428.429,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,410.9615,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,486.0740909,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,314.5835,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
39.08333333,-96.58333333,568.6195,12.1167,890,182059,1506,5907,1.2549,17.232,6.4187,1.6455,13.731,48.829,45.573,413,4.92317,1.06738,"Temperate Grassland, Meadow & Shrubland"
38.95,-99.33,570,11.8367,587,192556,1729,3396,0.647882,5.1648,6.90056,1.51708,7.97088,51.5712,23.393,666,166.47,0.101534,"Temperate Grassland, Meadow & Shrubland"
38.87,-99.38,363,12.0073,575,193087,1747,3292,0.616005,6.13294,7.23825,1.53811,9.95444,49.9918,22.627,645,74.2707,1.10197,"Temperate Grassland, Meadow & Shrubland"
39.13333333,100.15,546.1,7.75,189,200801,1655,1141,0.42401,4.6258,7.8092,1.2819,10.91,33.065,19.925,1464,36.8442,0.42176,"Alpine Scrub, Forb Meadow & Grassland"
39.13333333,100.15,268.3,7.75,189,200801,1655,1141,0.42401,4.6258,7.8092,1.2819,10.91,33.065,19.925,1464,36.8442,0.42176,"Alpine Scrub, Forb Meadow & Grassland"
39.13333333,100.15,140,7.75,189,200801,1655,1141,0.42401,4.6258,7.8092,1.2819,10.91,33.065,19.925,1464,36.8442,0.42176,"Alpine Scrub, Forb Meadow & Grassland"
38.82,99.9,70.2,-1.85833,367,195916,1088,3372,0.724506,8.55372,7.26812,1.1824,11.7599,41.6296,18.1968,2841,216.33,3.79208,"Alpine Scrub, Forb Meadow & Grassland"
39.1,98.23,52.4,-5.50167,277,198178,911,3038,0.741924,7.35436,6.78698,1.31572,9.91258,38.8748,10.7386,3476,329.264,4.81845,"Alpine Scrub, Forb Meadow & Grassland"
39.18,98,20.4,-1.77667,213,201286,1146,1859,0.75608,3.45318,7.32104,1.23922,4.53844,36.0408,18.8236,2936,326.45,5.10623,"Alpine Scrub, Forb Meadow & Grassland"
38.86666667,-99.38333333,333.5296667,11.9667,574,193071,1744,3289,0.61962,6.171,7.2373,1.5547,9.9593,46.046,21.318,656,80.6525,1.18625,"Temperate Grassland, Meadow & Shrubland"
39.15,-96.91666667,342.6,12.525,839,184435,1551,5407,0.739,8.0805,6.225,1.5352,10.934,45.018,25.706,346,229.943,0.381476,"Temperate Grassland, Meadow & Shrubland"
39.09305556,-96.55861111,394.817,12.0116,893,182058,1497,5965,0.94405,10.31,5.97299,1.54203,10.9212,48.6622,36.2759,416,121.856,1.03195,"Temperate Grassland, Meadow & Shrubland"
39.25,-121.2833333,488.97075,16.325,939,202248,1905,4926,0.47228,5.5084,5.9138,1.7342,11.663,40.725,20.48,259,131.6,5.97702,"Mediterranean Scrub, Grassland & Forb Meadow"
39.15,-96.91666667,554.3,12.525,839,184435,1551,5407,0.739,8.0805,6.225,1.5352,10.934,45.018,25.706,346,229.943,0.381476,"Temperate Grassland, Meadow & Shrubland"
38.87,-99.38,363,12.0073,575,193087,1747,3292,0.616005,6.13294,7.23825,1.53811,9.95444,49.9918,22.627,645,74.2707,1.10197,"Temperate Grassland, Meadow & Shrubland"
38.87,-99.38,317.7777778,12.0073,575,193087,1747,3292,0.616005,6.13294,7.23825,1.53811,9.95444,49.9918,22.627,645,74.2707,1.10197,"Temperate Grassland, Meadow & Shrubland"
38.41,107.26,116.6,7.696,297,193433,1475,2013,0.40809,2.01085,7.57041,1.36585,4.92784,34.5677,20.1966,1462,284.769,0.442466,Cool Semi-Desert Scrub & Grassland
37.9,107.5,47.3,8.375,328,192736,1440,2277,0.3893,2.7977,7.714,1.3703,7.1866,35.56,17.258,1325,240.633,0.36414,Cool Semi-Desert Scrub & Grassland
37.9,107.5,58.3,8.375,328,192736,1440,2277,0.3893,2.7977,7.714,1.3703,7.1866,35.56,17.258,1325,240.633,0.36414,Cool Semi-Desert Scrub & Grassland
38.5475,-102.5061111,150.427,10.8906,352,204138,1910,1845,0.553214,3.43716,7.55448,1.5499,6.21598,31.5266,25.6952,1212,188.323,0.349599,"Temperate Grassland, Meadow & Shrubland"
37.88333333,105.4,12.988,8.69167,194,194797,1551,1250,0.3821,2.2977,7.7789,1.3512,6.0134,36.356,19.179,1390,205.998,0.487115,Cool Semi-Desert Scrub & Grassland
38.512991,-103.686163,52.0548,11.0565,300,208524,1966,1525,0.419377,3.74799,7.64354,1.62925,8.9387,30.6417,30.5647,1421,257.718,0.527731,"Temperate Grassland, Meadow & Shrubland"
38.769624,-97.567522,301.37,12.9499,754,187108,1663,4531,0.625773,6.90236,5.97077,1.57863,11.03,47.4666,29.0245,396,257.797,0.872213,"Temperate Grassland, Meadow & Shrubland"
38.53333333,-102.5166667,90.74495,10.9,350,204284,1910,1832,0.55805,3.5056,7.5533,1.5486,6.2819,32.765,27.393,1213,105.83,0.336552,"Temperate Grassland, Meadow & Shrubland"
38.41666667,98.3,202.19,-6.74167,301,198393,849,3543,0.70344,4.1889,6.7238,1.2847,5.9549,40.883,7.2109,3893,22.0623,0.674499,"Alpine Scrub, Forb Meadow & Grassland"
37.90833333,-119.2844444,77.6,0.907778,700,210579,1374,5096,0.516125,8.47801,5.02619,1.68362,16.4263,20.1149,7.54775,3073,240.194,3.77919,Cool Semi-Desert Scrub & Grassland
37.8825,-119.3836111,213.2571429,3.233,630,212629,1476,4267,0.543235,9.40342,5.39109,1.68426,17.3201,19.5483,16.6215,2622,245.012,1.82748,Cool Semi-Desert Scrub & Grassland
37.89527778,-119.6788889,361.3857143,5.99717,799,211826,1572,5078,0.496332,9.89544,5.6869,1.72052,20.0681,25.116,12.7378,2284,93.1319,4.66401,"Mediterranean Scrub, Grassland & Forb Meadow"
38,-92.5,533.3333333,13.1417,1061,178851,1423,7451,0.4738,4.5925,5.5839,1.6541,9.693,51.332,16.873,261,113.309,0.989452,"Temperate Grassland, Meadow & Shrubland"
38.54,100.29,132,-3.122,407,196081,959,4251,0.92527,10.9711,7.00102,0.978894,11.8396,37.0529,16.6529,3123,343.909,16.7932,"Alpine Scrub, Forb Meadow & Grassland"
38.54,100.29,158,-3.122,407,196081,959,4251,0.92527,10.9711,7.00102,0.978894,11.8396,37.0529,16.6529,3123,343.909,16.7932,"Alpine Scrub, Forb Meadow & Grassland"
38.54,100.29,161,-3.122,407,196081,959,4251,0.92527,10.9711,7.00102,0.978894,11.8396,37.0529,16.6529,3123,343.909,16.7932,"Alpine Scrub, Forb Meadow & Grassland"
38.54,100.29,137,-3.122,407,196081,959,4251,0.92527,10.9711,7.00102,0.978894,11.8396,37.0529,16.6529,3123,343.909,16.7932,"Alpine Scrub, Forb Meadow & Grassland"
38.77,99.8,100.2,-4.31167,380,195895,906,4190,0.821344,10.2164,6.90772,1.10538,12.4412,40.9318,17.023,3134,262.769,4.36671,"Alpine Scrub, Forb Meadow & Grassland"
38.8,99.82,71.2,-3.66333,376,195794,966,3889,0.786766,9.52788,7.05666,1.15564,12.11,41.0242,18.1086,3012,354.344,3.43186,"Alpine Scrub, Forb Meadow & Grassland"
38.67,-94,482,12.4333,1030,177649,1403,7337,0.7122,7.0564,6.13918,1.55868,9.9076,62.6686,29.1626,266,122.136,0.327415,"Temperate Grassland, Meadow & Shrubland"
38.67,-94,511.1111111,12.4333,1030,177649,1403,7337,0.7122,7.0564,6.13918,1.55868,9.9076,62.6686,29.1626,266,122.136,0.327415,"Temperate Grassland, Meadow & Shrubland"
36.87,101.02,119.9,0.908667,436,189543,1133,3848,0.682097,7.39566,7.21584,1.09556,10.8305,38.5768,19.3607,2996,59.9185,1.75832,"Alpine Scrub, Forb Meadow & Grassland"
36.98,100.92,188,0.550667,436,190405,1133,3848,0.7121,8.36495,6.83103,1.12524,11.7467,40.8729,20.551,3115,210.804,0.651077,"Alpine Scrub, Forb Meadow & Grassland"
37.28,98.38,32,-2.597,257,197054,1107,2324,0.817812,5.81431,7.43052,1.10744,7.10388,39.8886,18.7549,3446,78.0293,4.46836,"Alpine Scrub, Forb Meadow & Grassland"
36.95,98.93,104.1,-2.18167,279,197143,1100,2533,0.768694,7.07522,7.23968,1.10346,9.1693,39.7256,16.0288,3648,269.709,10.3976,"Alpine Scrub, Forb Meadow & Grassland"
36.7,99.31,182.9,1.52667,248,196177,1297,1909,0.714564,2.78826,7.25304,1.32954,3.9014,40.0416,18.8286,3202,226.336,2.79934,"Alpine Scrub, Forb Meadow & Grassland"
37.14,99.58,125.2,-0.214667,300,197593,1177,2550,0.716134,6.88685,7.053,1.16388,9.61627,37.791,19.8866,3240,176.607,0.885567,"Alpine Scrub, Forb Meadow & Grassland"
37.61,101.31,347.5,-1.872,469,189942,972,4819,0.762836,9.57786,6.61463,0.996823,12.5498,38.0333,20.7414,3203,265.699,1.39789,"Alpine Scrub, Forb Meadow & Grassland"
37.61,101.24,149.8,-1.57367,465,191065,1003,4634,0.765509,10.1313,6.61698,0.98199,13.2277,37.1832,20.3892,3155,238.42,1.82596,"Alpine Scrub, Forb Meadow & Grassland"
37.02,101.03,186.3,0.0246666,455,189169,1099,4136,0.808066,11.3444,6.68468,0.94366,14.0455,41.2867,20.3471,3266,292.868,5.87915,"Alpine Scrub, Forb Meadow & Grassland"
37.36666667,101.6333333,286.6,0.491667,485,190440,1067,4541,0.69793,5.0313,6.8811,1.1297,7.209,32.872,15.963,2832,155.838,2.30284,"Alpine Scrub, Forb Meadow & Grassland"
37.33333333,106.8666667,28.53,8.325,317,191915,1388,2283,0.36868,2.3799,7.7362,1.3207,6.4552,32.283,18.318,1494,302.441,0.880329,Cool Semi-Desert Scrub & Grassland
37.61666667,108.8166667,157.78,8.19167,394,192738,1435,2743,0.38934,3.9457,7.6095,1.2772,10.134,33.894,16.436,1331,143.003,0.177524,Cool Semi-Desert Scrub & Grassland
37.61666667,101.2,291.44,-1.31667,466,190965,1022,4555,0.76248,9.1108,6.6291,0.98052,11.949,36.52,20.958,3154,267.517,2.129,"Alpine Scrub, Forb Meadow & Grassland"
37.61666667,101.2,194.66395,-1.31667,466,190965,1022,4555,0.76248,9.1108,6.6291,0.98052,11.949,36.52,20.958,3154,267.517,2.129,"Alpine Scrub, Forb Meadow & Grassland"
37.61666667,101.2,298.413,-1.31667,466,190965,1022,4555,0.76248,9.1108,6.6291,0.98052,11.949,36.52,20.958,3154,267.517,2.129,"Alpine Scrub, Forb Meadow & Grassland"
37.61666667,101.2,276.19,-1.31667,466,190965,1022,4555,0.76248,9.1108,6.6291,0.98052,11.949,36.52,20.958,3154,267.517,2.129,"Alpine Scrub, Forb Meadow & Grassland"
37.61666667,101.2,293.651,-1.31667,466,190965,1022,4555,0.76248,9.1108,6.6291,0.98052,11.949,36.52,20.958,3154,267.517,2.129,"Alpine Scrub, Forb Meadow & Grassland"
37.61666667,101.375,215.6,-1.94167,474,189846,957,4949,0.75005,8.7077,6.5625,1.0588,11.609,39.502,21.457,3234,163.648,1.60516,"Alpine Scrub, Forb Meadow & Grassland"
37.615,101.29,306.2376,-1.77767,468,190588,979,4776,0.738834,8.65176,6.61528,1.05838,11.7102,37.4039,20.873,3185,193.336,0.751955,"Alpine Scrub, Forb Meadow & Grassland"
37.4,-122.2333333,474,13.8833,586,200290,1477,3965,0.67336,7.1996,6.1973,1.543,10.692,40.853,24.358,157,191.014,2.21221,"Mediterranean Scrub, Grassland & Forb Meadow"
37.3,100.25,136.45,0.383334,392,193772,1176,3333,0.67477,7.426,6.9597,1.1162,11.005,44.171,19.654,3282,188.858,1.72096,"Alpine Scrub, Forb Meadow & Grassland"
37.61666667,101.2,229.7295,-1.31667,466,190965,1022,4555,0.76248,9.1108,6.6291,0.98052,11.949,36.52,20.958,3154,267.517,2.129,"Alpine Scrub, Forb Meadow & Grassland"
37.61666667,101.2,230.4055,-1.31667,466,190965,1022,4555,0.76248,9.1108,6.6291,0.98052,11.949,36.52,20.958,3154,267.517,2.129,"Alpine Scrub, Forb Meadow & Grassland"
37.61666667,101.2,233.108,-1.31667,466,190965,1022,4555,0.76248,9.1108,6.6291,0.98052,11.949,36.52,20.958,3154,267.517,2.129,"Alpine Scrub, Forb Meadow & Grassland"
36.67,-116,57,14.28,156,233929,2508,622,0.214248,1.8929,7.95962,1.6949,8.80444,23.4206,15.8038,1185,223.082,2.82454,Cool Semi-Desert Scrub & Grassland
36.95,-96.55,366.4666667,14.125,920,187782,1654,5561,0.57983,9.0888,5.9128,1.5373,15.675,54.331,29.978,397,259.972,0.352079,"Temperate Grassland, Meadow & Shrubland"
37.62,101.29,579.9,-1.806,468,190614,977,4791,0.754756,9.56493,6.63668,1.03211,12.6415,36.9841,21.1544,3192,246.457,1.44831,"Alpine Scrub, Forb Meadow & Grassland"
36.86666667,109.35,72.6,9.25833,487,187002,1406,3463,0.42853,5.3972,7.6961,1.2786,12.595,33.429,16.77,1234,204.815,3.16337,Cool Semi-Desert Scrub & Grassland
37.36666667,101.6333333,296.66,0.491667,485,190440,1067,4541,0.69793,5.0313,6.8811,1.1297,7.209,32.872,15.963,2832,155.838,2.30284,"Alpine Scrub, Forb Meadow & Grassland"
37.66666667,102.5333333,246.06,3.25,284,191208,1161,2444,0.68564,7.7755,7.6776,1.1696,11.341,31.801,15.485,2284,178.454,9.21356,"Alpine Scrub, Forb Meadow & Grassland"
37.66666667,102.5333333,330.53,3.25,284,191208,1161,2444,0.68564,7.7755,7.6776,1.1696,11.341,31.801,15.485,2284,178.454,9.21356,"Alpine Scrub, Forb Meadow & Grassland"
37.2,102.5,257.8,-3.98333,478,183018,760,6285,0.88917,10.497,6.4473,0.99151,11.805,37.533,15.278,3490,267.715,6.91334,"Alpine Scrub, Forb Meadow & Grassland"
37.6,107.2,84.4,7.775,324,192717,1398,2316,0.44362,2.581,7.67,1.2791,5.8182,31.007,18.595,1585,36.6942,1.73352,Cool Semi-Desert Scrub & Grassland
36.86666667,109.35,104.4,9.25833,487,187002,1406,3463,0.42853,5.3972,7.6961,1.2786,12.595,33.429,16.77,1234,204.815,3.16337,Cool Semi-Desert Scrub & Grassland
36.86666667,109.35,121.1,9.25833,487,187002,1406,3463,0.42853,5.3972,7.6961,1.2786,12.595,33.429,16.77,1234,204.815,3.16337,Cool Semi-Desert Scrub & Grassland
37.02,99.57,84.36,0.616333,297,197222,1231,2411,0.7239,6.90891,7.02695,1.18659,9.5444,40.4334,20.0416,3226,102.154,0.405238,"Alpine Scrub, Forb Meadow & Grassland"
37.29,99.58,117.8,-1.76733,326,196748,1106,2943,0.756698,6.90754,6.72082,1.14909,9.12846,43.5094,17.3496,3502,150.97,1.46,"Alpine Scrub, Forb Meadow & Grassland"
37.4,-122.2333333,482.36,13.8833,586,200290,1477,3965,0.67336,7.1996,6.1973,1.543,10.692,40.853,24.358,157,191.014,2.21221,"Mediterranean Scrub, Grassland & Forb Meadow"
36.95,-96.55,346,14.125,920,187782,1654,5561,0.57983,9.0888,5.9128,1.5373,15.675,54.331,29.978,397,259.972,0.352079,"Temperate Grassland, Meadow & Shrubland"
36.49,100.79,267.4,0.448666,422,188089,1113,3786,0.767434,9.55146,7.06766,1.11857,12.4446,41.1669,20.9015,3254,45.1991,2.04446,"Alpine Scrub, Forb Meadow & Grassland"
36.32,100.89,126.9,0.662,440,186411,1117,3937,0.783926,8.73048,7.09948,1.09927,11.0597,40.2199,20.0911,3336,64.9985,5.20003,"Alpine Scrub, Forb Meadow & Grassland"
36.09,100.39,70.7,3.33467,363,188949,1319,2749,0.680019,2.44386,7.16793,0.977346,3.59386,18.2961,14.0811,2995,80.479,0.16962,"Alpine Scrub, Forb Meadow & Grassland"
36,100.22,73.5,2.74833,353,189925,1290,2735,0.684882,6.01852,7.23902,1.18056,8.78752,25.7746,13.1064,3103,266.11,1.11731,"Alpine Scrub, Forb Meadow & Grassland"
35.93,100.07,121.6,1.972,353,189974,1251,2816,0.688155,6.23672,7.30899,1.16896,9.06356,38.9424,19.3139,3240,39.9637,1.16974,"Alpine Scrub, Forb Meadow & Grassland"
35.76,100.23,78.9,2.51033,375,188157,1255,2987,0.694811,7.17053,7.23773,1.16746,10.3203,40.0407,20.572,3197,6.12539,0.395266,"Alpine Scrub, Forb Meadow & Grassland"
35.75,94.3,17.7,-2.23333,168,198340,1148,1463,0.77276,3.045,7.1165,1.1488,3.9404,34.652,16.414,4141,158.233,4.88494,"Alpine Scrub, Forb Meadow & Grassland"
35.68,62,61,17.8767,299,209590,2265,1321,0.336616,3.39688,8.06326,1.42144,10.0861,42.6256,31.8402,436,278.676,1.62019,Cool Semi-Desert Scrub & Grassland
35.90972222,-105.01,95.7265,9.47944,446,220567,1916,2326,0.67026,6.07172,6.89436,1.56955,9.06003,34.7851,25.8418,2068,194.284,0.9308,"Temperate Grassland, Meadow & Shrubland"
36.51666667,-105.0166667,127.991,7.59167,457,216926,1674,2729,0.46938,6.8651,5.9136,1.6761,14.626,25.904,15.261,2306,62.2244,7.71534,"Temperate Grassland, Meadow & Shrubland"
36.5,-115.5,222.2222222,15.975,131,234797,2672,490,0.15696,1.8574,7.9994,1.6675,11.833,22.928,10.494,982,22.6495,1.93364,Cool Semi-Desert Scrub & Grassland
35.47,100.07,81.8,2.66567,367,188350,1258,2917,0.706232,6.47229,7.11321,1.15924,9.16436,38.7934,19.8149,3224,346.49,1.84901,"Alpine Scrub, Forb Meadow & Grassland"
35.51,93.87,58.3,-4.785,238,196910,1009,2352,0.705438,1.74599,6.82971,1.20445,2.47515,43.6288,8.2894,4597,183.591,0.967795,"Alpine Scrub, Forb Meadow & Grassland"
35.51,93.87,37.6,-4.785,238,196910,1009,2352,0.705438,1.74599,6.82971,1.20445,2.47515,43.6288,8.2894,4597,183.591,0.967795,"Alpine Scrub, Forb Meadow & Grassland"
34.94,92.95,135.1,-4.125,262,196648,1027,2550,0.69535,1.67986,6.87336,1.39582,2.41582,45.5952,13.6482,4546,99.3296,0.166116,"Alpine Scrub, Forb Meadow & Grassland"
34.6,92.76,73,-5.01167,292,196317,969,3011,0.71224,2.84514,6.76222,1.30238,3.97406,45.8228,6.26506,4708,110.248,2.40596,"Alpine Scrub, Forb Meadow & Grassland"
35.59,100.78,70.1,2.01467,439,184426,1202,3651,0.705152,7.14605,7.05578,1.15362,10.1265,40.8064,20.8195,3261,191.125,0.956122,"Alpine Scrub, Forb Meadow & Grassland"
35.35,100.93,82,1.29167,485,181567,1136,4264,0.713984,6.55458,6.88628,1.18848,9.18032,43.9822,21.9334,3372,267.316,0.291082,"Alpine Scrub, Forb Meadow & Grassland"
35.36,99.18,47.6,-4.302,367,186979,902,4061,0.706154,3.37333,6.9242,1.06916,4.77483,37.9653,6.41306,4141,176.028,1.35729,"Alpine Scrub, Forb Meadow & Grassland"
35.43,99.39,60.8,-4.136,374,187212,909,4117,0.737841,6.88231,7.03836,1.09552,9.31962,37.6511,8.51044,4158,205.509,10.1305,"Alpine Scrub, Forb Meadow & Grassland"
35.44,99.48,57.4,-5.15333,392,185819,851,4602,0.796496,8.1867,6.96304,1.02026,10.2706,35.5166,10.3892,4114,237.064,5.8117,"Alpine Scrub, Forb Meadow & Grassland"
34.99,98.58,56.5,-5.07267,355,187223,890,3982,0.708708,3.63385,6.6825,1.154,5.12785,38.2059,6.29798,4302,248.486,0.532721,"Alpine Scrub, Forb Meadow & Grassland"
